cif,Jenis Kelamin,Umur,Range Umur,Status Pernikahan,Gaji,Range Gaji,Pendidikan,Kota,Tipe Customer,Nomor Rekening,Tipe Rekening,Tanggal Pembuatan Rekening,Channel Pembukaan Rekening,Transaction ID,Tanggal Transaksi,Nominal Transaksi,Channel Transaksi,Kategori Merchant,Card Base
891539525120703,Perempuan,40,35-44,Single,53171169,50-100Jt,S3,Jakarta,Reguler,4652919731,PAYROLL,7/24/2018,BRANCH,696309955,8/4/2025,6311814,EDC,Travel,Off-us
662033875169525,Laki-Laki,28,25-34,Divorce,194895938,>100Jt,D3,Surabaya,Priority,5915317265,GIRO,4/2/2018,INTERNET BANKING,135946592,3/16/2025,6310220,Internet,Utilities,On-us
973337310067720,Laki-Laki,47,45-59,Married,91782879,50-100Jt,SMA,Jakarta,Private,6348433914,PAYROLL,1/1/2024,BRANCH,353032106,8/20/2025,3976868,Mobile,F&B,Off-us
633620656953435,Perempuan,42,35-44,Single,57278856,50-100Jt,SMA,Makassar,Private,5759489553,PAYROLL,6/29/2018,INTERNET BANKING,784171513,3/28/2025,6731005,Mobile,Retail,Off-us
707997636925486,Perempuan,46,45-59,Single,137406801,>100Jt,S3,Medan,Priority,7966563560,GIRO,8/24/2020,INTERNET BANKING,424157295,8/16/2025,5416527,Internet,Transport,On-us
255533150300677,Laki-Laki,42,35-44,Married,176685478,>100Jt,SMA,Jakarta,Priority,3497325676,DEPOSITO,10/31/2022,MOBILE BANKING,309044719,10/18/2025,7511732,QRIS,Entertainment,Off-us
264983843583118,Laki-Laki,68,>=60,Divorce,171761496,>100Jt,S3,Medan,Priority,9376093347,DEPOSITO,10/28/2019,INTERNET BANKING,252567748,8/1/2025,8899703,Internet,Utilities,On-us
290042512539009,Laki-Laki,42,35-44,Divorce,51544005,50-100Jt,S2,Medan,Reguler,3980043243,PAYROLL,4/18/2024,MOBILE BANKING,117535411,5/18/2025,4412117,ATM,E-Commerce,On-us
776478310106453,Laki-Laki,59,45-59,Divorce,141612371,>100Jt,S1,Jakarta,Reguler,3666396475,GIRO,1/6/2023,BRANCH,207764136,1/4/2025,1160904,Internet,Transport,On-us
423640133626877,Perempuan,53,45-59,Single,46465574,15-50Jt,D3,Surabaya,Reguler,6028411384,DEPOSITO,10/23/2018,MOBILE BANKING,772673602,2/3/2025,2357041,Internet,Travel,On-us
160389766939689,Laki-Laki,34,25-34,Single,159585184,>100Jt,S3,Medan,Priority,6094540037,PAYROLL,12/19/2020,INTERNET BANKING,826378650,6/30/2025,8586755,EDC,Travel,Off-us
933859322227016,Laki-Laki,37,35-44,Married,90814287,50-100Jt,S2,Surabaya,Private,9300209533,GIRO,6/1/2019,BRANCH,334720316,6/12/2025,4809380,Internet,Utilities,Off-us
736394784218883,Perempuan,54,45-59,Divorce,168262217,>100Jt,S2,Surabaya,Reguler,2877045555,DEPOSITO,4/9/2018,MOBILE BANKING,666760323,8/3/2025,3224828,EDC,Retail,On-us
506983998400099,Laki-Laki,55,45-59,Divorce,152366258,>100Jt,S1,Makassar,Private,4456730631,PAYROLL,4/12/2024,BRANCH,999560118,10/1/2025,1482235,E-Wallet,Transport,On-us
906308170201392,Laki-Laki,30,25-34,Married,80309808,50-100Jt,SMA,Surabaya,Priority,2272069514,TABUNGAN,10/17/2018,BRANCH,785250058,10/18/2025,8871387,E-Wallet,Travel,On-us
842620248728804,Perempuan,69,>=60,Single,106576589,>100Jt,SMA,Jakarta,Private,7701186068,TABUNGAN,11/25/2020,INTERNET BANKING,211185422,3/30/2025,1510887,QRIS,Transport,On-us
816942161261759,Laki-Laki,48,45-59,Divorce,97455633,50-100Jt,S1,Makassar,Priority,2536674548,GIRO,5/19/2020,INTERNET BANKING,409839582,7/22/2025,5282486,Mobile,Travel,On-us
126209043530912,Perempuan,69,>=60,Single,187640382,>100Jt,SMA,Jakarta,Reguler,4291453667,DEPOSITO,6/30/2023,MOBILE BANKING,283867527,1/16/2025,1258132,ATM,Entertainment,Off-us
290042512539009,Laki-Laki,42,35-44,Divorce,51544005,50-100Jt,S2,Medan,Reguler,3764973702,PAYROLL,12/6/2021,BRANCH,934776732,2/20/2025,3092818,E-Wallet,E-Commerce,Off-us
777259624484258,Laki-Laki,26,25-34,Married,53281422,50-100Jt,S3,Makassar,Private,9039310208,DEPOSITO,11/29/2022,BRANCH,549015050,8/13/2025,4485535,ATM,F&B,On-us
876525714156733,Perempuan,68,>=60,Single,125869731,>100Jt,S1,Medan,Reguler,4993425036,GIRO,11/10/2018,BRANCH,640450641,10/18/2025,1755068,ATM,E-Commerce,On-us
826635007983621,Perempuan,22,<25,Single,123042864,>100Jt,S1,Medan,Priority,6751523057,DEPOSITO,2/7/2024,MOBILE BANKING,954271175,9/21/2025,9188807,EDC,Travel,Off-us
388712238890292,Perempuan,37,35-44,Single,166386192,>100Jt,S2,Medan,Private,7071007276,TABUNGAN,7/26/2021,INTERNET BANKING,324836254,1/10/2025,6418489,Mobile,Travel,On-us
504046075297073,Perempuan,51,45-59,Divorce,139600593,>100Jt,S1,Jakarta,Priority,4374412367,GIRO,12/23/2023,INTERNET BANKING,128875170,1/23/2025,6027040,QRIS,Utilities,Off-us
906308170201392,Laki-Laki,30,25-34,Married,80309808,50-100Jt,SMA,Surabaya,Priority,4205987475,TABUNGAN,4/16/2019,BRANCH,372457944,4/27/2025,9647329,Mobile,Retail,Off-us
777259624484258,Laki-Laki,26,25-34,Married,53281422,50-100Jt,S3,Makassar,Private,9039310208,DEPOSITO,11/29/2022,BRANCH,934047240,6/30/2025,3506897,Mobile,Retail,Off-us
660596198623931,Perempuan,64,>=60,Married,79989724,50-100Jt,SMA,Makassar,Private,1694472820,GIRO,8/12/2024,MOBILE BANKING,496208929,9/11/2025,8232053,E-Wallet,F&B,Off-us
506754307391451,Perempuan,17,<25,Divorce,56834274,50-100Jt,D3,Medan,Priority,1185415006,PAYROLL,1/29/2023,BRANCH,599634853,9/4/2025,3118171,ATM,Entertainment,Off-us
966141929438946,Laki-Laki,63,>=60,Divorce,129749717,>100Jt,SMA,Medan,Reguler,6597286356,PAYROLL,10/23/2021,INTERNET BANKING,284634361,7/8/2025,511657,QRIS,Transport,Off-us
611860074741966,Perempuan,60,>=60,Married,161209559,>100Jt,S2,Jakarta,Priority,9714249503,PAYROLL,5/7/2024,BRANCH,705772060,7/29/2025,5734203,QRIS,E-Commerce,On-us
201464703785753,Laki-Laki,61,>=60,Divorce,119450155,>100Jt,S3,Jakarta,Private,5829026349,PAYROLL,2/16/2021,BRANCH,907471263,1/8/2025,5835633,Internet,Entertainment,Off-us
694550441017055,Laki-Laki,42,35-44,Married,70873129,50-100Jt,D3,Surabaya,Reguler,3812218795,PAYROLL,12/15/2021,MOBILE BANKING,703322046,10/13/2025,6116374,Mobile,Travel,Off-us
866016236893795,Laki-Laki,46,45-59,Single,92054634,50-100Jt,S2,Bandung,Priority,4580173540,DEPOSITO,10/25/2022,BRANCH,938322005,1/19/2025,2455077,ATM,Transport,On-us
383267097747570,Laki-Laki,23,<25,Single,181260177,>100Jt,D3,Jakarta,Reguler,1565068682,PAYROLL,12/31/2018,MOBILE BANKING,135809796,7/29/2025,4774151,Internet,Travel,Off-us
111568307729179,Laki-Laki,67,>=60,Married,144996476,>100Jt,S2,Jakarta,Priority,6403531185,PAYROLL,9/9/2024,INTERNET BANKING,661215908,6/15/2025,6295710,ATM,Retail,Off-us
620128268498747,Perempuan,59,45-59,Divorce,74622071,50-100Jt,S2,Medan,Private,5499054508,PAYROLL,1/26/2023,MOBILE BANKING,515475014,2/2/2025,1843741,E-Wallet,Travel,On-us
249270770185726,Laki-Laki,22,<25,Married,24088012,15-50Jt,S3,Medan,Private,3430314917,GIRO,10/24/2021,MOBILE BANKING,365447174,3/23/2025,8151524,ATM,Travel,On-us
822209882899756,Perempuan,34,25-34,Single,88021707,50-100Jt,S3,Surabaya,Reguler,2983953642,DEPOSITO,10/20/2021,MOBILE BANKING,307876807,6/19/2025,1362573,E-Wallet,Transport,On-us
919093417959362,Laki-Laki,17,<25,Single,6325315,5-15Jt,S3,Surabaya,Private,8185515388,PAYROLL,7/27/2024,BRANCH,654488476,1/31/2025,8078562,QRIS,Transport,On-us
146341633703352,Laki-Laki,51,45-59,Divorce,81002445,50-100Jt,S2,Surabaya,Reguler,4736217556,TABUNGAN,8/31/2022,BRANCH,140743507,6/27/2025,4231778,ATM,Utilities,On-us
533975610142122,Perempuan,52,45-59,Married,42839283,15-50Jt,D3,Medan,Priority,4327194943,DEPOSITO,6/29/2018,MOBILE BANKING,810253764,9/26/2025,1480050,ATM,Transport,On-us
662033875169525,Laki-Laki,28,25-34,Divorce,194895938,>100Jt,D3,Surabaya,Priority,5915317265,GIRO,4/2/2018,INTERNET BANKING,323376572,9/18/2025,8222941,Internet,E-Commerce,On-us
326082765590016,Perempuan,58,45-59,Divorce,27198505,15-50Jt,SMA,Makassar,Reguler,9069733062,PAYROLL,10/23/2022,INTERNET BANKING,446421880,4/14/2025,242038,E-Wallet,Entertainment,On-us
402324996820073,Perempuan,57,45-59,Divorce,194043666,>100Jt,S1,Medan,Reguler,4703700283,GIRO,3/28/2024,INTERNET BANKING,894593247,9/25/2025,1558236,Mobile,E-Commerce,Off-us
416490717238902,Laki-Laki,20,<25,Married,83443169,50-100Jt,D3,Medan,Private,2816205988,DEPOSITO,2/21/2023,INTERNET BANKING,957948647,7/5/2025,7423541,Mobile,E-Commerce,Off-us
694550441017055,Laki-Laki,42,35-44,Married,70873129,50-100Jt,D3,Surabaya,Reguler,4142539943,GIRO,6/9/2022,BRANCH,337111093,5/22/2025,5315911,Mobile,E-Commerce,On-us
398282071442474,Perempuan,24,<25,Married,147414622,>100Jt,D3,Surabaya,Reguler,4823468661,GIRO,7/11/2018,INTERNET BANKING,766823221,9/3/2025,175609,Mobile,Entertainment,Off-us
186450687566725,Laki-Laki,53,45-59,Married,89179753,50-100Jt,S2,Surabaya,Private,2237860965,DEPOSITO,5/18/2020,INTERNET BANKING,178257593,6/30/2025,6428110,Mobile,Entertainment,Off-us
677310248285372,Perempuan,39,35-44,Married,65929994,50-100Jt,SMA,Medan,Reguler,9174765917,TABUNGAN,7/9/2023,INTERNET BANKING,792211192,4/1/2025,1665082,Internet,E-Commerce,Off-us
498518644765644,Perempuan,65,>=60,Divorce,41090551,15-50Jt,S2,Surabaya,Reguler,8159435534,DEPOSITO,7/4/2021,BRANCH,228511099,3/5/2025,9438609,QRIS,Retail,Off-us
861440668452034,Laki-Laki,38,35-44,Married,188429788,>100Jt,S3,Makassar,Private,6405462299,DEPOSITO,5/16/2024,MOBILE BANKING,679174134,1/31/2025,5207967,QRIS,F&B,Off-us
384341161546100,Laki-Laki,58,45-59,Married,161733810,>100Jt,D3,Makassar,Private,2951729000,PAYROLL,1/19/2024,BRANCH,122998278,10/25/2025,7641735,EDC,Travel,On-us
204306681615098,Perempuan,50,45-59,Single,156362837,>100Jt,SMA,Surabaya,Priority,5660900569,GIRO,10/8/2021,MOBILE BANKING,540147997,6/10/2025,4015468,E-Wallet,Entertainment,Off-us
707954818298935,Laki-Laki,60,>=60,Married,80859932,50-100Jt,D3,Bandung,Reguler,9224561454,DEPOSITO,9/17/2020,BRANCH,592245587,4/22/2025,4093568,EDC,Travel,On-us
188515033415066,Perempuan,53,45-59,Single,144159991,>100Jt,S3,Makassar,Reguler,1806285949,PAYROLL,7/18/2020,INTERNET BANKING,747273978,9/16/2025,4047898,Mobile,Utilities,Off-us
592600353051750,Perempuan,25,25-34,Single,75098768,50-100Jt,S2,Medan,Priority,6774998423,PAYROLL,7/26/2022,BRANCH,486173351,8/28/2025,2165015,EDC,Retail,Off-us
337913857793873,Perempuan,28,25-34,Divorce,56005353,50-100Jt,S1,Jakarta,Reguler,8595310674,DEPOSITO,9/13/2018,INTERNET BANKING,155713316,8/20/2025,9593143,QRIS,Entertainment,On-us
270787825594253,Laki-Laki,63,>=60,Single,120887756,>100Jt,S2,Jakarta,Reguler,1699118028,DEPOSITO,4/23/2020,MOBILE BANKING,364196097,9/24/2025,5570472,ATM,Entertainment,On-us
879920094646668,Laki-Laki,20,<25,Divorce,185944626,>100Jt,D3,Jakarta,Private,2200879008,PAYROLL,7/8/2018,BRANCH,140146028,6/29/2025,9263200,EDC,Retail,On-us
833938869321865,Laki-Laki,58,45-59,Divorce,97797607,50-100Jt,D3,Medan,Priority,8773967138,DEPOSITO,11/18/2021,INTERNET BANKING,560600683,3/26/2025,467289,QRIS,Travel,On-us
415779450641039,Laki-Laki,45,45-59,Married,194302384,>100Jt,S3,Medan,Reguler,4736728603,PAYROLL,3/22/2019,MOBILE BANKING,826122519,10/6/2025,2310824,ATM,Travel,Off-us
129848339457329,Laki-Laki,50,45-59,Single,103962079,>100Jt,SMA,Jakarta,Private,6045335005,PAYROLL,7/2/2021,MOBILE BANKING,178763929,8/3/2025,6359086,Mobile,E-Commerce,On-us
981059024159598,Perempuan,40,35-44,Single,84242298,50-100Jt,S3,Surabaya,Priority,1486618104,PAYROLL,4/3/2022,BRANCH,821973054,10/1/2025,4824623,QRIS,Travel,On-us
201037929336372,Perempuan,53,45-59,Married,78495233,50-100Jt,S1,Medan,Private,7006084284,DEPOSITO,7/7/2021,INTERNET BANKING,396594382,1/13/2025,3395159,QRIS,F&B,Off-us
944315754399839,Perempuan,31,25-34,Married,158949526,>100Jt,D3,Jakarta,Private,3201498092,DEPOSITO,3/12/2023,MOBILE BANKING,645140873,3/5/2025,6060926,EDC,E-Commerce,Off-us
240496048231843,Perempuan,29,25-34,Single,79599400,50-100Jt,SMA,Jakarta,Priority,7261051351,DEPOSITO,9/17/2024,BRANCH,484177310,10/9/2025,6348470,E-Wallet,Retail,Off-us
742727156261856,Perempuan,54,45-59,Divorce,98897229,50-100Jt,S1,Jakarta,Private,7603611431,GIRO,1/31/2021,BRANCH,342162741,3/20/2025,2030568,Internet,Transport,On-us
730412535027160,Laki-Laki,63,>=60,Single,66640055,50-100Jt,D3,Jakarta,Private,5287235941,GIRO,5/11/2021,INTERNET BANKING,458277579,6/27/2025,7078238,E-Wallet,Transport,Off-us
161836776874579,Perempuan,44,35-44,Divorce,43483087,15-50Jt,S1,Bandung,Priority,1368982315,PAYROLL,2/17/2020,INTERNET BANKING,594812623,4/19/2025,2065191,EDC,Travel,Off-us
290004133364964,Perempuan,52,45-59,Married,191759959,>100Jt,S3,Surabaya,Priority,1499712784,TABUNGAN,5/15/2022,MOBILE BANKING,205983037,5/15/2025,9022625,Mobile,E-Commerce,On-us
410416093167145,Perempuan,52,45-59,Single,122411789,>100Jt,S3,Medan,Reguler,8772982555,TABUNGAN,12/22/2023,INTERNET BANKING,996761956,10/22/2025,5376536,Internet,Utilities,On-us
424058266561778,Laki-Laki,36,35-44,Divorce,12986298,5-15Jt,S2,Medan,Priority,2302590308,PAYROLL,11/19/2019,MOBILE BANKING,394234474,7/14/2025,8972362,ATM,E-Commerce,Off-us
202118311228800,Laki-Laki,39,35-44,Married,40407753,15-50Jt,D3,Makassar,Priority,2833498881,GIRO,4/26/2021,MOBILE BANKING,651505999,1/14/2025,7618653,QRIS,F&B,Off-us
129848339457329,Laki-Laki,50,45-59,Single,103962079,>100Jt,SMA,Jakarta,Private,2924836298,DEPOSITO,7/18/2023,BRANCH,331611351,7/14/2025,5961899,Mobile,Travel,On-us
817180975668475,Laki-Laki,66,>=60,Married,88711044,50-100Jt,S2,Jakarta,Reguler,1022973735,PAYROLL,11/11/2020,BRANCH,626075555,8/31/2025,1925233,E-Wallet,Transport,On-us
981059024159598,Perempuan,40,35-44,Single,84242298,50-100Jt,S3,Surabaya,Priority,1486618104,PAYROLL,4/3/2022,BRANCH,542056767,9/13/2025,7791138,QRIS,Travel,On-us
215339848121337,Laki-Laki,69,>=60,Married,147746022,>100Jt,D3,Makassar,Reguler,2249306574,TABUNGAN,9/16/2023,BRANCH,952895748,8/1/2025,6178391,ATM,F&B,On-us
625744538671995,Perempuan,30,25-34,Single,195442237,>100Jt,SMA,Medan,Private,8716530970,DEPOSITO,10/20/2021,BRANCH,836762750,4/17/2025,1639767,Internet,Travel,Off-us
684968907133954,Perempuan,32,25-34,Single,56938971,50-100Jt,S3,Bandung,Private,9278564727,GIRO,5/12/2022,INTERNET BANKING,433596252,1/3/2025,553620,ATM,Transport,On-us
967000158715809,Perempuan,33,25-34,Married,32025773,15-50Jt,S2,Jakarta,Private,4651870625,TABUNGAN,10/12/2021,MOBILE BANKING,782728053,8/22/2025,1359991,ATM,Entertainment,On-us
559817322992636,Perempuan,46,45-59,Divorce,91240465,50-100Jt,S1,Makassar,Reguler,4723995130,TABUNGAN,7/2/2021,INTERNET BANKING,420873575,1/29/2025,7689605,E-Wallet,Transport,Off-us
381515987648772,Perempuan,25,25-34,Divorce,104499284,>100Jt,SMA,Surabaya,Priority,3621621675,DEPOSITO,11/9/2023,MOBILE BANKING,960000892,4/20/2025,43771,Mobile,Utilities,On-us
838000069993948,Laki-Laki,50,45-59,Married,40747492,15-50Jt,SMA,Medan,Reguler,4457950549,TABUNGAN,4/2/2024,MOBILE BANKING,993200331,5/15/2025,3893094,ATM,Retail,Off-us
330566313388134,Laki-Laki,62,>=60,Divorce,167015441,>100Jt,S3,Jakarta,Private,9107021635,TABUNGAN,8/19/2019,MOBILE BANKING,185720768,8/4/2025,6347912,QRIS,Travel,Off-us
735019326585276,Laki-Laki,45,45-59,Single,177222379,>100Jt,S2,Makassar,Priority,2969886329,DEPOSITO,5/30/2024,INTERNET BANKING,483340843,8/13/2025,4360218,E-Wallet,E-Commerce,On-us
777259624484258,Laki-Laki,26,25-34,Married,53281422,50-100Jt,S3,Makassar,Private,2886394777,GIRO,10/11/2021,BRANCH,667386897,9/8/2025,3598570,E-Wallet,F&B,On-us
463588817423293,Laki-Laki,62,>=60,Married,99504946,50-100Jt,D3,Makassar,Reguler,9964066137,PAYROLL,12/30/2019,MOBILE BANKING,155213885,6/5/2025,6083632,ATM,E-Commerce,On-us
336293229782274,Laki-Laki,36,35-44,Married,136872126,>100Jt,SMA,Surabaya,Priority,4767203722,PAYROLL,6/21/2022,BRANCH,202644011,7/6/2025,4982085,ATM,Utilities,On-us
765731242786893,Perempuan,61,>=60,Divorce,50582023,50-100Jt,S3,Bandung,Reguler,6808654345,PAYROLL,7/27/2019,MOBILE BANKING,404942368,8/31/2025,6828958,QRIS,Transport,Off-us
838000069993948,Laki-Laki,50,45-59,Married,40747492,15-50Jt,SMA,Medan,Reguler,4457950549,TABUNGAN,4/2/2024,MOBILE BANKING,267821474,3/22/2025,7242848,E-Wallet,Travel,Off-us
861440668452034,Laki-Laki,38,35-44,Married,188429788,>100Jt,S3,Makassar,Private,5824616172,TABUNGAN,11/18/2023,BRANCH,561959796,10/27/2025,332229,EDC,Travel,On-us
897255913749823,Perempuan,48,45-59,Divorce,39183569,15-50Jt,S1,Surabaya,Reguler,3725306795,GIRO,7/30/2024,BRANCH,756781587,2/14/2025,1693932,Mobile,Retail,Off-us
660959342485978,Perempuan,19,<25,Married,87656124,50-100Jt,S3,Surabaya,Private,8834010266,PAYROLL,10/11/2022,MOBILE BANKING,891256314,8/17/2025,4495308,Internet,Retail,On-us
873085022037949,Perempuan,50,45-59,Married,154284046,>100Jt,S1,Surabaya,Priority,5919951522,GIRO,7/25/2024,BRANCH,671321773,5/19/2025,2606197,Mobile,Retail,On-us
822209882899756,Perempuan,34,25-34,Single,88021707,50-100Jt,S3,Surabaya,Reguler,1144078413,DEPOSITO,2/21/2020,INTERNET BANKING,837813215,5/1/2025,819199,Internet,F&B,On-us
545508219156733,Laki-Laki,22,<25,Married,125570588,>100Jt,S2,Surabaya,Private,7987194133,DEPOSITO,5/13/2021,BRANCH,703647542,9/3/2025,6320659,Mobile,E-Commerce,On-us
586417809678254,Laki-Laki,37,35-44,Divorce,195102351,>100Jt,S1,Jakarta,Reguler,5988379838,GIRO,9/21/2023,INTERNET BANKING,671478616,1/26/2025,6147181,E-Wallet,Transport,Off-us
551772135802738,Laki-Laki,68,>=60,Divorce,185509286,>100Jt,S2,Jakarta,Reguler,9278812935,GIRO,3/26/2020,INTERNET BANKING,595070205,9/3/2025,6363574,EDC,E-Commerce,On-us
776478310106453,Laki-Laki,59,45-59,Divorce,141612371,>100Jt,S1,Jakarta,Reguler,9992190300,GIRO,12/25/2018,MOBILE BANKING,383846760,3/10/2025,1409776,QRIS,Travel,Off-us
384341161546100,Laki-Laki,58,45-59,Married,161733810,>100Jt,D3,Makassar,Private,7433299145,DEPOSITO,7/25/2022,MOBILE BANKING,620262784,3/30/2025,1062266,Internet,Travel,On-us
532904790615647,Laki-Laki,25,25-34,Single,181077811,>100Jt,SMA,Jakarta,Private,2299997288,DEPOSITO,5/27/2018,INTERNET BANKING,805776646,9/20/2025,5282401,Internet,Retail,On-us
140152519826594,Perempuan,22,<25,Divorce,156022264,>100Jt,S3,Makassar,Private,2792926727,PAYROLL,4/22/2023,BRANCH,913897340,2/21/2025,7496313,QRIS,Entertainment,On-us
934972887034581,Perempuan,39,35-44,Married,148763809,>100Jt,S2,Jakarta,Private,1236078466,GIRO,10/4/2018,INTERNET BANKING,705696839,8/9/2025,5881807,EDC,Entertainment,On-us
699763303522796,Perempuan,62,>=60,Single,42043896,15-50Jt,D3,Surabaya,Priority,2901937648,DEPOSITO,2/19/2022,BRANCH,469601456,6/10/2025,8779663,Mobile,E-Commerce,On-us
742727156261856,Perempuan,54,45-59,Divorce,98897229,50-100Jt,S1,Jakarta,Private,7603611431,GIRO,1/31/2021,BRANCH,270345621,9/15/2025,5199220,E-Wallet,Utilities,On-us
707954818298935,Laki-Laki,60,>=60,Married,80859932,50-100Jt,D3,Bandung,Reguler,7808045680,TABUNGAN,12/28/2018,BRANCH,219408902,3/7/2025,7586551,ATM,Transport,On-us
248693153714990,Perempuan,53,45-59,Divorce,153357841,>100Jt,D3,Makassar,Priority,5361313500,GIRO,8/12/2024,MOBILE BANKING,759362884,4/21/2025,6107500,E-Wallet,Retail,Off-us
640732546112919,Perempuan,25,25-34,Single,19600352,15-50Jt,S1,Bandung,Private,7219846403,TABUNGAN,6/13/2021,MOBILE BANKING,359658385,3/9/2025,1885016,QRIS,Travel,Off-us
440330960632857,Perempuan,30,25-34,Single,145172957,>100Jt,S2,Makassar,Reguler,5227078412,GIRO,1/25/2018,BRANCH,125745253,3/26/2025,6984326,Mobile,Transport,On-us
406336375248160,Laki-Laki,21,<25,Married,20848408,15-50Jt,S2,Jakarta,Reguler,7111207888,PAYROLL,9/13/2023,MOBILE BANKING,448157345,2/9/2025,6914746,E-Wallet,Travel,Off-us
312203945267908,Perempuan,28,25-34,Married,60021206,50-100Jt,SMA,Surabaya,Priority,9514302592,PAYROLL,7/10/2023,INTERNET BANKING,981431205,4/12/2025,7395463,ATM,Entertainment,On-us
634186617912382,Perempuan,50,45-59,Divorce,24827621,15-50Jt,D3,Bandung,Priority,8738844579,TABUNGAN,7/27/2019,BRANCH,336951227,9/20/2025,2144993,QRIS,Retail,Off-us
926807784774646,Laki-Laki,47,45-59,Single,199128648,>100Jt,S2,Surabaya,Private,7971323980,PAYROLL,10/6/2020,INTERNET BANKING,260018518,5/1/2025,5153650,QRIS,F&B,Off-us
329409024826848,Perempuan,35,35-44,Married,24688293,15-50Jt,S3,Surabaya,Priority,9931469178,TABUNGAN,11/27/2019,BRANCH,557925690,6/30/2025,8351270,E-Wallet,Entertainment,Off-us
605933758493855,Perempuan,67,>=60,Married,135120018,>100Jt,D3,Surabaya,Priority,9016346272,PAYROLL,3/13/2024,MOBILE BANKING,685356414,5/22/2025,7549455,Mobile,Travel,On-us
160389766939689,Laki-Laki,34,25-34,Single,159585184,>100Jt,S3,Medan,Priority,6094540037,PAYROLL,12/19/2020,INTERNET BANKING,703086195,3/26/2025,8326533,Mobile,Utilities,On-us
291049824817324,Perempuan,41,35-44,Married,82601871,50-100Jt,D3,Surabaya,Private,3783274764,DEPOSITO,3/28/2018,MOBILE BANKING,266760404,6/29/2025,8241879,ATM,Travel,Off-us
740865553562084,Laki-Laki,28,25-34,Married,78142815,50-100Jt,S2,Medan,Reguler,4209618566,TABUNGAN,10/6/2021,MOBILE BANKING,523383722,6/11/2025,2961749,Internet,Entertainment,Off-us
876525714156733,Perempuan,68,>=60,Single,125869731,>100Jt,S1,Medan,Reguler,2748381449,PAYROLL,8/30/2024,MOBILE BANKING,577832786,1/2/2025,9589713,EDC,F&B,Off-us
926614095029467,Laki-Laki,53,45-59,Divorce,9299492,5-15Jt,S2,Bandung,Reguler,5161685277,DEPOSITO,3/31/2022,MOBILE BANKING,592063515,10/19/2025,7974812,Internet,E-Commerce,Off-us
319963164913452,Laki-Laki,21,<25,Divorce,23521013,15-50Jt,SMA,Surabaya,Priority,2365390185,TABUNGAN,6/5/2024,MOBILE BANKING,875477166,5/22/2025,2482203,ATM,Utilities,On-us
616046311584896,Laki-Laki,53,45-59,Divorce,88607690,50-100Jt,S2,Makassar,Reguler,3906048879,GIRO,12/1/2020,MOBILE BANKING,751587476,3/28/2025,9743254,ATM,Entertainment,Off-us
341592856328099,Perempuan,55,45-59,Divorce,17578363,15-50Jt,D3,Bandung,Private,6058973535,PAYROLL,12/31/2020,BRANCH,953024165,8/1/2025,5992792,QRIS,Transport,Off-us
106624669619373,Perempuan,57,45-59,Divorce,149136257,>100Jt,SMA,Bandung,Private,1241949590,DEPOSITO,5/9/2022,MOBILE BANKING,540884427,8/28/2025,3778792,EDC,Travel,Off-us
205311282625065,Perempuan,51,45-59,Single,97299299,50-100Jt,S3,Bandung,Reguler,8423362150,TABUNGAN,11/26/2020,MOBILE BANKING,508636267,2/19/2025,7047425,Mobile,Utilities,On-us
933859322227016,Laki-Laki,37,35-44,Married,90814287,50-100Jt,S2,Surabaya,Private,9300209533,GIRO,6/1/2019,BRANCH,806063129,3/10/2025,7995872,Internet,Utilities,On-us
438700943590729,Perempuan,53,45-59,Married,172359979,>100Jt,SMA,Jakarta,Priority,5743706835,TABUNGAN,3/13/2023,INTERNET BANKING,400834257,5/9/2025,9013002,E-Wallet,Transport,Off-us
244274515772320,Perempuan,59,45-59,Single,60413553,50-100Jt,S3,Medan,Private,3440912189,DEPOSITO,6/27/2021,BRANCH,524389521,2/3/2025,4790265,Mobile,Transport,Off-us
817180975668475,Laki-Laki,66,>=60,Married,88711044,50-100Jt,S2,Jakarta,Reguler,5895062567,GIRO,12/7/2020,INTERNET BANKING,399349220,4/12/2025,3448159,Internet,Utilities,Off-us
